ENSEMBL,SYMBOL,ENTREZID,baseMean,log2FoldChange,lfcSE,pvalue,padj,FC_score,P_score,TargetRankAI_score,Rank
ENSG00000157766,ACAN,176,330.467935296256,3.50468158759488,0.791389129899537,4.00749171786511e-07,0.0001554045787119,0.5728604423981103,0.12419484751200219,0.3485276449550562,39
ENSG00000133048,CHI3L1,1116,5005.81085815355,3.39835829457886,0.730052258461167,1.30918943733602e-07,6.3016580086921e-05,0.5554812862174257,0.1369781041430692,0.34622969518024743,40
ENSG00000197614,MFAP5,8076,159.488423432189,2.97735889226226,0.52181502608104,4.91401103327428e-10,6.12783049565258e-07,0.4866665029532104,0.20259345144565732,0.3446299771994339,41
ENSG00000162078,ZG16B,124220,259.553396721385,3.62005966784112,0.977975679681961,6.79591249012966e-06,0.0011506050374068,0.5917196558361746,0.09584202313326515,0.3437808394847199,42
ENSG00000211933,IGHV6-1,28385,111.646023782985,3.31580043531423,0.696359441941088,6.15689298360011e-08,3.66545763073646e-05,0.5419867274109484,0.1446520116585529,0.3433193695347507,43
ENSG00000188257,PLA2G2A,5320,50.4165060613548,3.46460587019959,0.786388121764206,6.04927067199059e-07,0.000210542539096,0.566309834982661,0.11989442220937827,0.34310212859601963,44
ENSG00000137558,PI15,51050,779.732476744794,3.26648513978056,0.711220140130258,1.81265578166976e-07,8.36892076504389e-05,0.533925857597152,0.13296012429493168,0.33344299094604185,45
ENSG00000144130,NT5DC4,284958,62.6938999733453,3.56267528867887,1.04907157279038,2.6547020123549e-05,0.0033117217102623,0.582339847710385,0.08087005622300272,0.3316049519666939,46
ENSG00000211663,IGLV3-19,28797,1107.63590093797,3.35009772233647,0.799361277942692,1.01762260809385e-06,0.0002914136235811,0.5475928170158243,0.11529092492474559,0.33144187097028494,47
ENSG00000021852,C8B,732,169.001038945459,-3.40645184025273,0.854706090547719,2.5302683656976e-06,0.0005724226123717,0.5568042229919714,0.10572956376970341,0.3312668933808374,48
ENSG00000108821,COL1A1,1277,27657.9557106395,2.75615390904986,0.479488341824564,5.30615829514019e-10,6.12783049565258e-07,0.45050927115439116,0.20259345144565732,0.32655136130002427,49
ENSG00000026751,SLAMF7,57823,2910.65350345144,3.05594568941365,0.641484125113594,8.12978273877649e-08,4.48585548534977e-05,0.4995119687273753,0.14179159281048653,0.3206517807689309,50
ENSG00000134398,ERN2,10595,83.7457729811525,3.4579442722153,1.12308907858405,5.49845169217769e-05,0.005603219487934,0.5652209583264003,0.07342255151988691,0.31932175492314363,51
ENSG00000152766,ANKRD22,118932,443.293967437539,3.26318948806698,0.825017275966543,2.75557561702705e-06,0.0006172216552871,0.5333871642946523,0.1046624349868671,0.3190247996407597,52
ENSG00000197506,SLC28A3,64078,152.509729189328,2.89172553017482,0.577028412495145,2.03316399105334e-08,1.43738340529999e-05,0.4726692354516245,0.15790962702751615,0.3152894312395703,53
ENSG00000186818,LILRB4,11006,1738.66200729297,2.86072410827767,0.580436713269026,3.53953142735347e-08,2.16418431029777e-05,0.467601874032592,0.15211419589581515,0.3098580349642036,54
ENSG00000211970,IGHV4-61,28391,91.1881629273523,2.99022923243384,0.673141820917131,2.96408488278405e-07,0.0001219208950967,0.4887702343708098,0.1276314321484322,0.308200833259621,55
ENSG00000180440,SERTM1,400120,178.134348288253,-2.92154027259449,0.630848888970375,1.55530620785173e-07,7.3303525708812e-05,0.4775426272578795,0.1348366305259817,0.3061896288919306,56
ENSG00000186081,KRT5,3852,151.855708522936,3.22370687083849,0.953648467613291,2.20025733898248e-05,0.0028607138953908,0.5269335025261749,0.08294335543610207,0.3049384289811385,57
ENSG00000244575,IGKV1-27,28935,314.519857491974,2.86026365413566,0.610811859806789,1.17624721096787e-07,5.97371463220517e-05,0.4675266101443034,0.1377349846694473,0.3026307974068754,58
ENSG00000236467,KCNMA1-AS1,101929328,83.9418147173539,3.0561391376498,0.805490992896696,4.65896173970056e-06,0.0008639318970266,0.49954358895859236,0.09990018246115999,0.2997218857098762,59
ENSG00000137648,TMPRSS4,56649,118.955365703313,3.16649313358496,0.961447839666051,2.75455527294173e-05,0.0034052625103694,0.5175815868056945,0.08047558563426888,0.29902858621998174,60
ENSG00000164619,BMPER,168667,512.190643231368,-2.26445359434373,0.37353517944675,6.32661731476424e-11,1.10097741163009e-07,0.37013801551540276,0.22690483336410744,0.2985214244397551,61
ENSG00000156076,WIF1,11197,2401.57589340047,-2.67777235123903,0.531263989322906,1.87907486556549e-08,1.3713003446351e-05,0.43769735293554396,0.15857616863360188,0.2981367607845729,62
ENSG00000224215,C10orf67-AS1,105376453,64.7541993605982,-3.02546876952556,0.786401842344906,4.60869784156765e-06,0.0008639318970266,0.49453034019032915,0.09990018246115999,0.29721526132574455,63
ENSG00000088882,CPXM1,56265,429.554464831989,2.46591967397655,0.449525245363859,2.02152091536242e-09,1.9055361528435e-06,0.4030688095467866,0.18652636003169873,0.2947975847892427,64
ENSG00000237988,OR2I1P,442197,775.081714153973,2.88680206085807,0.687151991619243,1.00327536338425e-06,0.0002909884428954,0.4718644659624617,0.11531160301833907,0.2935880344904004,65
ENSG00000211973,IGHV1-69,28461,71.1451257905635,3.02845708448834,0.863002604420265,1.60144442490785e-05,0.0022557743277316,0.4950187975262715,0.08630797419706082,0.2906633858616662,66
ENSG00000166923,GREM1,26585,375.259770368777,2.72101300810732,0.590085839139223,1.8550071559239e-07,8.39316537769327e-05,0.444765287983005,0.13291915605716528,0.28884222202008514,67
ENSG00000224373,IGHV4-59,28392,1594.33514785795,2.80989083628675,0.657601117041374,7.56837458586196e-07,0.0002481736182354,0.4592928822016833,0.11756558285114913,0.2884292325264162,68
ENSG00000166961,MS4A15,219995,591.28039914201,-2.31345497454076,0.414229497264665,1.07256870141537e-09,1.05498790139652e-06,0.3781475740548,0.1948995180767162,0.2865235460657581,69
ENSG00000211883,TRAJ6,28749,26.2174172331759,3.14133841737091,1.21925872428923,0.0002407388791837,0.0162040250362782,0.5134699031909018,0.058383483618015895,0.28592669340445886,70
ENSG00000183019,MCEMP1,199675,505.630617425145,-2.86899083916668,0.737299674885785,3.75997099343122e-06,0.0007594805695035,0.46895311893056696,0.10172510841914367,0.2853391136748553,71
