"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000100985.8",2416.72369870546,4.91762001601764,0.508982941016151,2.15984245081101e-23,1.62873719215658e-19
"ENSG00000124171.10",1102.05836343959,-1.39252701989668,0.509943575899307,0.000241680048771164,0.0162040250362782
"ENSG00000019186.11",70.4766108335678,4.86012170445988,0.834811720341957,1.87572829288694e-10,2.65216257312383e-07
"ENSG00000101134.13",46.1856606882275,1.75117642246634,0.80850978794203,0.000903875902068989,0.0406416540881292
"ENSG00000124256.16",288.271087751262,1.31672234124485,0.461785749393227,0.000181293955260956,0.0134472562290774
"ENSG00000087495.18",173.919815766427,-1.47587558303747,0.625906174536444,0.000603981699913357,0.0306230729888121
"ENSG00000275708.1",120.128185213015,1.6012776626733,0.653642228232715,0.000488767993846639,0.0261398553221952
"ENSG00000277437.1",52.3348600891831,2.48597074172075,1.04478144351392,0.00045464823087106,0.0250255642992603
"ENSG00000154639.20",1509.6576816638,-1.49690692293341,0.544478330649746,0.000217500284410707,0.0152315759649703
"ENSG00000142185.19",958.948416201482,1.75430059381529,0.566335136199954,7.52959988085808e-05,0.00700996453105565
"ENSG00000227039.9",171.798839410114,1.62959717415015,0.593531477105419,0.000211734403686955,0.0149689606706562
"ENSG00000160307.11",149.943234771433,1.71569623708769,0.637675019607652,0.000259556471556202,0.0171694329123273
"ENSG00000269220.2",47.0105185619992,1.89235837018527,0.773187152424897,0.00047933274419725,0.0259424513683598
"ENSG00000211653.2",481.816098674526,2.15885910508481,0.772039554106158,0.000164557114258247,0.0124371617929805
"ENSG00000211659.2",391.550129890733,1.77137173087756,0.720993880407962,0.000435070849217135,0.0243131373246032
"ENSG00000211663.2",1107.63590093797,3.35009772233647,0.799361277942692,1.01762260809385e-06,0.000291413623581103
"ENSG00000211664.3",64.2143298893963,1.52903658097374,0.71985278753708,0.00100620716066942,0.042772345742594
"ENSG00000211673.2",1429.31790873559,2.25475272168369,0.64000345237261,1.72343653336107e-05,0.00239198188308144
"ENSG00000211677.2",11731.8090619717,1.73950530737646,0.827179199433919,0.000995769174062766,0.0425846616726313
"ENSG00000211685.3",445.356289669826,2.17882169290949,0.541406147740152,2.40487582685789e-06,0.000556658285032317
"ENSG00000099994.12",6380.68037425817,-1.09787031688204,0.484578193208656,0.000911872756513379,0.0407693623924944
"ENSG00000133454.16",36.6925717829516,3.93083596037986,1.04160653501519,1.07700190672747e-05,0.00170384714237032
"ENSG00000225783.10",778.710305021892,1.58181283317569,0.617390516877715,0.000360255773329093,0.0213352522513719
"ENSG00000183579.17",996.795312871786,-1.09597555492937,0.4485823382435,0.000608521812071549,0.030728993201997
"ENSG00000128268.13",999.22185086073,-1.14537058335427,0.436548598152924,0.000370793709356489,0.0219020002265584
"ENSG00000159307.21",734.713395168167,-1.36521012918016,0.373599289864731,1.20289345987733e-05,0.00183872018532465
"ENSG00000130487.10",84.3184561081456,2.04433251202431,0.699397185418306,0.000112111020830578,0.00929672072880238
"ENSG00000165195.16",2275.25809015149,-2.06101240977574,0.480986339204286,7.31440970901384e-07,0.00024697595648809
"ENSG00000165197.6",1277.87185257337,-1.67934336564225,0.423864662567026,3.25424589063299e-06,0.000698641771659297
"ENSG00000169891.19",1615.76341834537,-1.19330059707749,0.523403688576557,0.000827049206131059,0.0384195773928192
"ENSG00000189221.12",6483.32998117859,-1.37582221794902,0.375087505408045,1.13321063596173e-05,0.00176804304947326
"ENSG00000102265.13",4934.45915210855,1.30323935241649,0.618505295274695,0.00117614604222044,0.0476845016364748
"ENSG00000049768.19",69.4790314508848,1.69493237035164,0.756657405292824,0.000730860931116631,0.0347358547156545
"ENSG00000186810.8",168.62971457153,1.4419750662966,0.637412789493763,0.000750092486276558,0.0352792979564128
"ENSG00000147145.15",32.6742296835913,1.97870127259032,0.954920623437071,0.00102338180989926,0.0431939676965502
"ENSG00000078589.14",536.218718543698,1.08670905567532,0.474461555344532,0.000894557352014717,0.0403849786276754
"ENSG00000133135.15",577.015415712845,-1.69386982099112,0.522116110304331,4.60649707028651e-05,0.00489261893056769
"ENSG00000147257.17",1999.56126515693,-1.29405065162376,0.41047730065402,7.16606048064168e-05,0.00676383347344578
"ENSG00000292339.2",29.4083640008256,4.10406215919624,1.03391378944146,3.82203229846509e-06,0.000765184395470581
